id	cardId	msg	eventType	options	created_at	updated_at
573	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [61, 7, 0, 0, 0, 0, 0, 0, 62]}	2019-07-29 13:36:35	2019-07-29 13:36:35
572	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [60, 7, 0, 0, 0, 0, 0, 0, 61]}	2019-07-28 13:41:11	2019-07-28 13:41:11
571	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [59, 7, 0, 0, 0, 0, 0, 0, 60]}	2019-07-27 13:45:43	2019-07-27 13:45:43
570	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [58, 7, 0, 0, 0, 0, 0, 0, 59]}	2019-07-26 13:50:18	2019-07-26 13:50:18
569	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [57, 7, 0, 0, 0, 0, 0, 0, 58]}	2019-07-25 13:55:00	2019-07-25 13:55:00
568	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [56, 7, 0, 0, 0, 0, 0, 0, 57]}	2019-07-24 13:59:32	2019-07-24 13:59:32
567	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [55, 7, 0, 0, 0, 0, 0, 0, 56]}	2019-07-23 14:04:08	2019-07-23 14:04:08
566	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [54, 7, 0, 0, 0, 0, 0, 0, 55]}	2019-07-22 14:08:42	2019-07-22 14:08:42
565	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [53, 7, 0, 0, 0, 0, 0, 0, 54]}	2019-07-21 14:13:16	2019-07-21 14:13:16
564	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [52, 7, 0, 0, 0, 0, 0, 0, 53]}	2019-07-20 14:17:50	2019-07-20 14:17:50
563	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [51, 7, 0, 0, 0, 0, 0, 0, 52]}	2019-07-19 14:22:25	2019-07-19 14:22:25
562	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [50, 7, 0, 0, 0, 0, 0, 0, 51]}	2019-07-18 14:27:01	2019-07-18 14:27:01
561	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [49, 7, 0, 0, 0, 0, 0, 0, 50]}	2019-07-17 14:31:41	2019-07-17 14:31:41
560	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [48, 7, 0, 0, 0, 0, 0, 0, 49]}	2019-07-16 14:36:19	2019-07-16 14:36:19
559	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [47, 7, 0, 0, 0, 0, 0, 0, 48]}	2019-07-15 14:40:59	2019-07-15 14:40:59
558	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [46, 7, 0, 0, 0, 0, 0, 0, 47]}	2019-07-14 14:45:36	2019-07-14 14:45:36
557	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [45, 7, 0, 0, 0, 0, 0, 0, 46]}	2019-07-13 14:50:10	2019-07-13 14:50:10
556	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [44, 7, 0, 0, 0, 0, 0, 0, 45]}	2019-07-12 14:54:44	2019-07-12 14:54:44
555	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [43, 7, 0, 0, 0, 0, 0, 0, 44]}	2019-07-11 14:59:22	2019-07-11 14:59:22
554	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [58, 5, 0, 2, 3, 2, 0, 7, 45]}	2019-07-11 11:42:11	2019-07-11 11:42:11
553	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [42, 6, 0, 0, 0, 0, 0, 0, 43]}	2019-07-10 15:04:00	2019-07-10 15:04:00
552	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [57, 5, 0, 2, 3, 2, 0, 7, 44]}	2019-07-10 11:47:18	2019-07-10 11:47:18
551	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T107", "stat1": [3, 9, 0, 0, 0, 0, 0, 0, 4]}	2019-07-09 15:23:16	2019-07-09 15:23:16
550	002D06224	["TEST"]	7	{"gsm": {"imei": "862643037523549", "quality": "12,0"}, "sim": {"imsi": "240076510407414", "iccid": "89462008002001917388"}, "network": {"status": "5"}, "operator": {"mode": "0", "name": "SFR", "status": "0"}}	2019-07-09 15:21:37	2019-07-09 15:21:37
549	002D06224	["TEST"]	6	{"cells": ["208,10,124,17,5040,7736,47", "208,10,76,8,5045,7736,18", "208,01,1,17,4b80,0514,3", "208,20,979,14,5043,01a0,39", "208,20,1022,6,48b6,01a5,59"], "operators": ["(2,SFR,SFR,20810),(1,BOUYGUES TELECOM,BYTEL,20820),(1,Orange F,Orange,20801),,(0-4),(0-2)"]}	2019-07-09 15:21:17	2019-07-09 15:21:17
548	002D06224	["TEST"]	7	{"gsm": {"imei": "862643037523549", "quality": "10,0"}, "sim": {"imsi": "240076510407414", "iccid": "89462008002001917388"}, "network": {"status": "5"}, "operator": {"mode": "0", "name": "SFR", "status": "0"}}	2019-07-09 15:18:19	2019-07-09 15:18:19
547	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [41, 6, 0, 0, 0, 0, 0, 0, 42]}	2019-07-09 15:08:39	2019-07-09 15:08:39
546	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [56, 5, 0, 2, 3, 2, 0, 7, 43]}	2019-07-09 11:52:09	2019-07-09 11:52:09
545	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [40, 6, 0, 0, 0, 0, 0, 0, 41]}	2019-07-08 15:13:19	2019-07-08 15:13:19
544	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [55, 5, 0, 2, 3, 2, 0, 7, 42]}	2019-07-08 11:56:44	2019-07-08 11:56:44
543	006006224	["ACK"]	1	{"tic": "3044", "transfo": {"num": 2, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-07-08 11:32:10	2019-07-08 11:32:10
542	006006224	["TRANSFORMATEUR", "2", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 1 * DEFAUT TEMPERATURE 2"]	2	{"tic": "385E", "transfo": {"num": 2, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-07-08 11:31:55	2019-07-08 11:31:55
541	006006224	["TRANSFORMATEUR", "2", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "ECE1", "transfo": {"num": 2, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-07-08 11:28:29	2019-07-08 11:28:29
540	006006224	["ACK"]	1	{"tic": "2C44", "transfo": {"num": 2, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-07-08 11:01:06	2019-07-08 11:01:06
539	006006224	["TRANSFORMATEUR", "2", "DECLENCHEMENT", "* DEFAUT PRESSION"]	2	{"tic": "030B", "transfo": {"num": 2, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-07-08 11:00:58	2019-07-08 11:00:58
538	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [39, 6, 0, 0, 0, 0, 0, 0, 40]}	2019-07-07 15:17:55	2019-07-07 15:17:55
537	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [54, 5, 0, 2, 3, 2, 0, 7, 41]}	2019-07-07 12:01:34	2019-07-07 12:01:34
536	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [38, 6, 0, 0, 0, 0, 0, 0, 39]}	2019-07-06 15:22:31	2019-07-06 15:22:31
535	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [53, 5, 0, 2, 3, 2, 0, 7, 40]}	2019-07-06 12:06:27	2019-07-06 12:06:27
534	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [37, 3, 0, 0, 0, 0, 0, 0, 38]}	2019-07-05 15:27:46	2019-07-05 15:27:46
533	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [52, 5, 0, 2, 3, 2, 0, 7, 39]}	2019-07-05 12:11:18	2019-07-05 12:11:18
532	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [36, 3, 0, 0, 0, 0, 0, 0, 37]}	2019-07-04 15:31:46	2019-07-04 15:31:46
531	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [51, 5, 0, 2, 3, 2, 0, 7, 38]}	2019-07-04 12:16:08	2019-07-04 12:16:08
530	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [35, 3, 0, 0, 0, 0, 0, 0, 36]}	2019-07-03 15:36:22	2019-07-03 15:36:22
529	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [50, 5, 0, 2, 3, 2, 0, 7, 37]}	2019-07-03 12:20:59	2019-07-03 12:20:59
528	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [34, 3, 0, 0, 0, 0, 0, 0, 35]}	2019-07-02 15:40:58	2019-07-02 15:40:58
527	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [49, 5, 0, 2, 3, 2, 0, 7, 36]}	2019-07-02 12:26:02	2019-07-02 12:26:02
526	006006224	["ACK"]	1	{"tic": "C106", "transfo": {"num": 2, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-07-02 09:49:21	2019-07-02 09:49:21
525	006006224	["TRANSFORMATEUR", "2", "DECLENCHEMENT", "* DEFAUT PRESSION"]	2	{"tic": "8FFE", "transfo": {"num": 2, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-07-02 09:49:12	2019-07-02 09:49:12
524	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [33, 3, 0, 0, 0, 0, 0, 0, 34]}	2019-07-01 15:45:35	2019-07-01 15:45:35
523	005606224	["ACK"]	1	{"tic": "5F6F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-07-01 14:34:50	2019-07-01 14:34:50
522	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "A7D7", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-07-01 14:34:41	2019-07-01 14:34:41
521	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [46, 5, 0, 2, 2, 2, 0, 6, 35]}	2019-07-01 12:30:38	2019-07-01 12:30:38
520	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [32, 3, 0, 0, 0, 0, 0, 0, 33]}	2019-06-30 15:50:07	2019-06-30 15:50:07
519	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [45, 5, 0, 2, 2, 2, 0, 6, 34]}	2019-06-30 12:35:28	2019-06-30 12:35:28
518	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [31, 3, 0, 0, 0, 0, 0, 0, 32]}	2019-06-29 15:54:38	2019-06-29 15:54:38
517	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [44, 5, 0, 2, 2, 2, 0, 6, 33]}	2019-06-29 12:40:15	2019-06-29 12:40:15
516	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [30, 3, 0, 0, 0, 0, 0, 0, 31]}	2019-06-28 15:59:10	2019-06-28 15:59:10
515	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [43, 5, 0, 2, 2, 2, 0, 6, 32]}	2019-06-28 12:45:00	2019-06-28 12:45:00
514	006006224	["ACK"]	1	{"tic": "F3C7", "transfo": {"num": 2, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-06-28 10:20:59	2019-06-28 10:20:59
513	006006224	["TRANSFORMATEUR", "2", "DECLENCHEMENT", "* DEFAUT PRESSION"]	2	{"tic": "CC19", "transfo": {"num": 2, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-06-28 10:20:50	2019-06-28 10:20:50
512	006006224	["TRANSFORMATEUR", "2", "DECLENCHEMENT", "* DEFAUT PRESSION"]	2	{"tic": "8FB3", "transfo": {"num": 2, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-06-28 09:29:51	2019-06-28 09:29:51
511	006006224	["TRANSFORMATEUR", "2", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "2E94", "transfo": {"num": 2, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-06-28 08:54:37	2019-06-28 08:54:37
510	006006224	["TRANSFORMATEUR", "2", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "48D8", "transfo": {"num": 2, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-06-28 08:36:16	2019-06-28 08:36:16
509	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [29, 3, 0, 0, 0, 0, 0, 0, 30]}	2019-06-27 16:03:43	2019-06-27 16:03:43
508	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [42, 5, 0, 2, 2, 2, 0, 6, 31]}	2019-06-27 12:49:40	2019-06-27 12:49:40
507	006006224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033768980032", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["1", "*", "*", "*"]}, "firm": "T107", "stat1": [6, 24, 0, 0, 0, 0, 0, 0, 7]}	2019-06-27 11:25:03	2019-06-27 11:25:03
506	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [28, 3, 0, 0, 0, 0, 0, 0, 29]}	2019-06-26 16:08:16	2019-06-26 16:08:16
505	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [41, 5, 0, 2, 2, 2, 0, 6, 30]}	2019-06-26 12:54:20	2019-06-26 12:54:20
504	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [27, 3, 0, 0, 0, 0, 0, 0, 28]}	2019-06-25 16:12:50	2019-06-25 16:12:50
503	006006224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033768980032", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["1", "*", "*", "*"]}, "firm": "T107", "stat1": [4, 12, 0, 0, 0, 0, 0, 0, 5]}	2019-06-25 11:30:33	2019-06-25 11:30:33
502	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [26, 3, 0, 0, 0, 0, 0, 0, 27]}	2019-06-24 16:17:21	2019-06-24 16:17:21
501	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [39, 4, 0, 2, 2, 2, 0, 6, 28]}	2019-06-24 13:03:48	2019-06-24 13:03:48
500	006006224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033768980032", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["1", "*", "*", "*"]}, "firm": "T107", "stat1": [3, 12, 0, 0, 0, 0, 0, 0, 4]}	2019-06-24 11:33:50	2019-06-24 11:33:50
499	FFFF65535	["ACK"]	1	{"tic": "0477", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-06-24 10:04:08	2019-06-24 10:04:08
498	FFFF65535	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT PRESSION"]	2	{"tic": "134D", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-06-24 10:03:55	2019-06-24 10:03:55
497	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [25, 3, 0, 0, 0, 0, 0, 0, 26]}	2019-06-23 16:21:56	2019-06-23 16:21:56
496	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [38, 4, 0, 2, 2, 2, 0, 6, 27]}	2019-06-23 13:08:33	2019-06-23 13:08:33
495	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [24, 3, 0, 0, 0, 0, 0, 0, 25]}	2019-06-22 16:26:31	2019-06-22 16:26:31
494	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [37, 4, 0, 2, 2, 2, 0, 6, 26]}	2019-06-22 13:13:21	2019-06-22 13:13:21
493	006006224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033768980032", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["1", "*", "*", "*"]}, "firm": "T107", "stat1": [1, 0, 0, 0, 0, 0, 0, 0, 2]}	2019-06-22 11:39:23	2019-06-22 11:39:23
492	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [23, 3, 0, 0, 0, 0, 0, 0, 24]}	2019-06-21 16:31:08	2019-06-21 16:31:08
491	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [36, 4, 0, 2, 2, 2, 0, 6, 25]}	2019-06-21 13:18:10	2019-06-21 13:18:10
490	006006224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033768980032", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["1", "*", "*", "*"]}, "firm": "T107", "stat1": [0, 0, 0, 0, 0, 0, 0, 0, 1]}	2019-06-21 11:41:34	2019-06-21 11:41:34
489	005D06224	["ACK"]	1	{"tic": "6E4F", "transfo": {"num": 10, "uid": "005D06224", "firm": "T107", "type": "1"}}	2019-06-21 08:21:11	2019-06-21 08:21:11
488	005D06224	["TRANSFORMATEUR", "10", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "45BB", "transfo": {"num": 10, "uid": "005D06224", "firm": "T107", "type": "1"}}	2019-06-21 08:21:02	2019-06-21 08:21:02
487	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [22, 3, 0, 0, 0, 0, 0, 0, 23]}	2019-06-20 16:35:45	2019-06-20 16:35:45
486	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [35, 4, 0, 2, 2, 2, 0, 6, 24]}	2019-06-20 13:23:06	2019-06-20 13:23:06
485	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "3807", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-06-20 09:44:21	2019-06-20 09:44:21
484	005606224	["ACK"]	1	{"tic": "A1C7", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-06-20 09:40:48	2019-06-20 09:40:48
483	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "ADC7", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-06-20 09:40:31	2019-06-20 09:40:31
